donor_id,donor_name,donor_age,donor_color,structure_id,structure_name,structure_abbreviation,structure_color,top_level_structure_id,top_level_structure_name,top_level_structure_abbreviation,top_level_structure_color
120986289,"MMU34326","E90","C8C8C8",128012372,"pyramidal layer of subiculum","Spy","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120978088,"MMU35674","E90","C8C8C8",128012372,"pyramidal layer of subiculum","Spy","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120970167,"MMU38285","E90","C8C8C8",128012372,"pyramidal layer of subiculum","Spy","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
125961909,"MMU38521","E90","C8C8C8",128012372,"pyramidal layer of subiculum","Spy","614884",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
120986289,"MMU34326","E90","C8C8C8",10124,"medial division of central nucleus","CEm","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
120978088,"MMU35674","E90","C8C8C8",10124,"medial division of central nucleus","CEm","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
120970167,"MMU38285","E90","C8C8C8",10124,"medial division of central nucleus","CEm","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
125961909,"MMU38521","E90","C8C8C8",10124,"medial division of central nucleus","CEm","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
120986289,"MMU34326","E90","C8C8C8",10123,"lateral division of central nucleus","CEl","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
120978088,"MMU35674","E90","C8C8C8",10123,"lateral division of central nucleus","CEl","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
120970167,"MMU38285","E90","C8C8C8",10123,"lateral division of central nucleus","CEl","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
125961909,"MMU38521","E90","C8C8C8",10123,"lateral division of central nucleus","CEl","AFD58A",4002,"amygdaloid complex","Amy","C9E2B1"
120986289,"MMU34326","E90","C8C8C8",128012620,"periamygdaloid cortex (cortical amygdaloid nucleus)","PAC","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
120978088,"MMU35674","E90","C8C8C8",128012620,"periamygdaloid cortex (cortical amygdaloid nucleus)","PAC","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
120970167,"MMU38285","E90","C8C8C8",128012620,"periamygdaloid cortex (cortical amygdaloid nucleus)","PAC","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
125961909,"MMU38521","E90","C8C8C8",128012620,"periamygdaloid cortex (cortical amygdaloid nucleus)","PAC","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
120986289,"MMU34326","E90","C8C8C8",10125,"medial nucleus","Me","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
120978088,"MMU35674","E90","C8C8C8",10125,"medial nucleus","Me","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
120970167,"MMU38285","E90","C8C8C8",10125,"medial nucleus","Me","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
125961909,"MMU38521","E90","C8C8C8",10125,"medial nucleus","Me","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
120986289,"MMU34326","E90","C8C8C8",10116,"lateral nucleus","L","A6D17A",4002,"amygdaloid complex","Amy","C9E2B1"
120978088,"MMU35674","E90","C8C8C8",10116,"lateral nucleus","L","A6D17A",4002,"amygdaloid complex","Amy","C9E2B1"
120970167,"MMU38285","E90","C8C8C8",10116,"lateral nucleus","L","A6D17A",4002,"amygdaloid complex","Amy","C9E2B1"
125961909,"MMU38521","E90","C8C8C8",10116,"lateral nucleus","L","A6D17A",4002,"amygdaloid complex","Amy","C9E2B1"
120986289,"MMU34326","E90","C8C8C8",10106,"basal nucleus (basolateral nucleus)","B","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
120978088,"MMU35674","E90","C8C8C8",10106,"basal nucleus (basolateral nucleus)","B","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
120970167,"MMU38285","E90","C8C8C8",10106,"basal nucleus (basolateral nucleus)","B","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
125961909,"MMU38521","E90","C8C8C8",10106,"basal nucleus (basolateral nucleus)","B","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
120986289,"MMU34326","E90","C8C8C8",10110,"accessory basal nucleus (basomedial nucleus)","AB","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
120978088,"MMU35674","E90","C8C8C8",10110,"accessory basal nucleus (basomedial nucleus)","AB","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
120970167,"MMU38285","E90","C8C8C8",10110,"accessory basal nucleus (basomedial nucleus)","AB","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
125961909,"MMU38521","E90","C8C8C8",10110,"accessory basal nucleus (basomedial nucleus)","AB","9CCC66",4002,"amygdaloid complex","Amy","C9E2B1"
120986289,"MMU34326","E90","C8C8C8",10128,"paralaminar nucleus","PL","92C851",4002,"amygdaloid complex","Amy","C9E2B1"
120978088,"MMU35674","E90","C8C8C8",10128,"paralaminar nucleus","PL","92C851",4002,"amygdaloid complex","Amy","C9E2B1"
120970167,"MMU38285","E90","C8C8C8",10128,"paralaminar nucleus","PL","92C851",4002,"amygdaloid complex","Amy","C9E2B1"
125961909,"MMU38521","E90","C8C8C8",10128,"paralaminar nucleus","PL","92C851",4002,"amygdaloid complex","Amy","C9E2B1"
120986289,"MMU34326","E90","C8C8C8",10139,"amygdaloid intramedullary gray","IMG","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
120978088,"MMU35674","E90","C8C8C8",10139,"amygdaloid intramedullary gray","IMG","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
120970167,"MMU38285","E90","C8C8C8",10139,"amygdaloid intramedullary gray","IMG","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
125961909,"MMU38521","E90","C8C8C8",10139,"amygdaloid intramedullary gray","IMG","89BA46",4002,"amygdaloid complex","Amy","C9E2B1"
120986289,"MMU34326","E90","C8C8C8",128012822,"lateral ganglionic eminence","LGE","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120978088,"MMU35674","E90","C8C8C8",128012822,"lateral ganglionic eminence","LGE","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120970167,"MMU38285","E90","C8C8C8",128012822,"lateral ganglionic eminence","LGE","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
125961909,"MMU38521","E90","C8C8C8",128012822,"lateral ganglionic eminence","LGE","937B7C",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120986289,"MMU34326","E90","C8C8C8",128012834,"medial ganglionic eminence","MGE","8C7373",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120978088,"MMU35674","E90","C8C8C8",128012834,"medial ganglionic eminence","MGE","8C7373",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120970167,"MMU38285","E90","C8C8C8",128012834,"medial ganglionic eminence","MGE","8C7373",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
125961909,"MMU38521","E90","C8C8C8",128012834,"medial ganglionic eminence","MGE","8C7373",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120986289,"MMU34326","E90","C8C8C8",128012846,"caudal ganglionic eminence","CGE","81696B",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120978088,"MMU35674","E90","C8C8C8",128012846,"caudal ganglionic eminence","CGE","81696B",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120970167,"MMU38285","E90","C8C8C8",128012846,"caudal ganglionic eminence","CGE","81696B",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
125961909,"MMU38521","E90","C8C8C8",128012846,"caudal ganglionic eminence","CGE","81696B",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120986289,"MMU34326","E90","C8C8C8",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120970167,"MMU38285","E90","C8C8C8",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
125961909,"MMU38521","E90","C8C8C8",10082,"caudate nucleus","Ca","99A677",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120986289,"MMU34326","E90","C8C8C8",10086,"putamen","Pu","A8B485",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120970167,"MMU38285","E90","C8C8C8",10086,"putamen","Pu","A8B485",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
125961909,"MMU38521","E90","C8C8C8",10086,"putamen","Pu","A8B485",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120986289,"MMU34326","E90","C8C8C8",10092,"nucleus accumbens","NAC","91A06E",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120978088,"MMU35674","E90","C8C8C8",10092,"nucleus accumbens","NAC","91A06E",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120970167,"MMU38285","E90","C8C8C8",10092,"nucleus accumbens","NAC","91A06E",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
125961909,"MMU38521","E90","C8C8C8",10092,"nucleus accumbens","NAC","91A06E",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120986289,"MMU34326","E90","C8C8C8",10099,"external segment of globus pallidus","GPe","D7E0BF",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120978088,"MMU35674","E90","C8C8C8",10099,"external segment of globus pallidus","GPe","D7E0BF",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120970167,"MMU38285","E90","C8C8C8",10099,"external segment of globus pallidus","GPe","D7E0BF",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
125961909,"MMU38521","E90","C8C8C8",10099,"external segment of globus pallidus","GPe","D7E0BF",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120986289,"MMU34326","E90","C8C8C8",10098,"internal segment of globus pallidus","GPi","D0D9B2",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120978088,"MMU35674","E90","C8C8C8",10098,"internal segment of globus pallidus","GPi","D0D9B2",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120970167,"MMU38285","E90","C8C8C8",10098,"internal segment of globus pallidus","GPi","D0D9B2",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
125961909,"MMU38521","E90","C8C8C8",10098,"internal segment of globus pallidus","GPi","D0D9B2",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120986289,"MMU34326","E90","C8C8C8",10102,"internal capsule","ic","F2F1F0",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120970167,"MMU38285","E90","C8C8C8",10102,"internal capsule","ic","F2F1F0",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
125961909,"MMU38521","E90","C8C8C8",10102,"internal capsule","ic","F2F1F0",4001,"basal nuclei (basal ganglia)","BN","E2EACA"
120986289,"MMU34326","E90","C8C8C8",128013078,"dorsal lateral geniculate nucleus, magnocellular layers","DLGmc","773671",3999,"brain","Br","E0E0E0"
120978088,"MMU35674","E90","C8C8C8",128013078,"dorsal lateral geniculate nucleus, magnocellular layers","DLGmc","773671",3999,"brain","Br","E0E0E0"
120970167,"MMU38285","E90","C8C8C8",128013078,"dorsal lateral geniculate nucleus, magnocellular layers","DLGmc","773671",3999,"brain","Br","E0E0E0"
125961909,"MMU38521","E90","C8C8C8",128013078,"dorsal lateral geniculate nucleus, magnocellular layers","DLGmc","773671",3999,"brain","Br","E0E0E0"
120986289,"MMU34326","E90","C8C8C8",128013091,"dorsal lateral geniculate nucleus, parvocellular layers","DLGpc","8C4685",3999,"brain","Br","E0E0E0"
120978088,"MMU35674","E90","C8C8C8",128013091,"dorsal lateral geniculate nucleus, parvocellular layers","DLGpc","8C4685",3999,"brain","Br","E0E0E0"
120970167,"MMU38285","E90","C8C8C8",128013091,"dorsal lateral geniculate nucleus, parvocellular layers","DLGpc","8C4685",3999,"brain","Br","E0E0E0"
125961909,"MMU38521","E90","C8C8C8",128013091,"dorsal lateral geniculate nucleus, parvocellular layers","DLGpc","8C4685",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",128011614,"marginal zone of rostral cingulate cortex","rCGmz","EEE0A8",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",128011614,"marginal zone of rostral cingulate cortex","rCGmz","EEE0A8",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",128011614,"marginal zone of rostral cingulate cortex","rCGmz","EEE0A8",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",128011614,"marginal zone of rostral cingulate cortex","rCGmz","EEE0A8",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",128012422,"marginal zone of V1","V1mz","EEE0A8",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",128012422,"marginal zone of V1","V1mz","EEE0A8",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",128012422,"marginal zone of V1","V1mz","EEE0A8",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",128012422,"marginal zone of V1","V1mz","EEE0A8",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",10001,"layer II of rostral cingulate cortex","rCG2","C2A335",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",10001,"layer II of rostral cingulate cortex","rCG2","C2A335",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",10001,"layer II of rostral cingulate cortex","rCG2","C2A335",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",10001,"layer II of rostral cingulate cortex","rCG2","C2A335",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",10028,"layer II of V1","V1-2","C2A335",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",10028,"layer II of V1","V1-2","C2A335",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",10028,"layer II of V1","V1-2","C2A335",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",10028,"layer II of V1","V1-2","C2A335",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",10002,"layer III of rostral cingulate cortex","rCG3","B8A26D",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",10002,"layer III of rostral cingulate cortex","rCG3","B8A26D",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",10002,"layer III of rostral cingulate cortex","rCG3","B8A26D",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",10002,"layer III of rostral cingulate cortex","rCG3","B8A26D",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",10029,"layer III of V1","V1-3","B8A26D",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",10029,"layer III of V1","V1-3","B8A26D",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",10029,"layer III of V1","V1-3","B8A26D",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",10029,"layer III of V1","V1-3","B8A26D",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",10031,"layer IVA of V1","V1-4A","FFE168",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",10031,"layer IVA of V1","V1-4A","FFE168",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",10031,"layer IVA of V1","V1-4A","FFE168",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",10031,"layer IVA of V1","V1-4A","FFE168",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",10032,"layer IVB of V1","V1-4B","FFE168",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",10032,"layer IVB of V1","V1-4B","FFE168",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",10032,"layer IVB of V1","V1-4B","FFE168",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",10032,"layer IVB of V1","V1-4B","FFE168",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",10033,"layer IVCa of V1","V14Ca","FFE168",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",10033,"layer IVCa of V1","V14Ca","FFE168",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",10033,"layer IVCa of V1","V14Ca","FFE168",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",10033,"layer IVCa of V1","V14Ca","FFE168",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",10034,"layer IVCb of V1","V14Cb","FFE168",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",10034,"layer IVCb of V1","V14Cb","FFE168",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",10034,"layer IVCb of V1","V14Cb","FFE168",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",10034,"layer IVCb of V1","V14Cb","FFE168",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",10004,"layer V of rostral cingulate cortex","rCG5","EC813B",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",10004,"layer V of rostral cingulate cortex","rCG5","EC813B",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",10004,"layer V of rostral cingulate cortex","rCG5","EC813B",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",10004,"layer V of rostral cingulate cortex","rCG5","EC813B",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",10035,"layer V of V1","V1-5","EC813B",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",10035,"layer V of V1","V1-5","EC813B",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",10035,"layer V of V1","V1-5","EC813B",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",10035,"layer V of V1","V1-5","EC813B",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",10005,"layer VI of rostral cingulate cortex","rCG6","ED8F56",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",128011816,"layer VI of S1","S1-6","ED8F56",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",128011816,"layer VI of S1","S1-6","ED8F56",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",128011816,"layer VI of S1","S1-6","ED8F56",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",128011816,"layer VI of S1","S1-6","ED8F56",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",10036,"layer VI of V1","V1-6","ED8F56",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",10036,"layer VI of V1","V1-6","ED8F56",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",10036,"layer VI of V1","V1-6","ED8F56",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",10036,"layer VI of V1","V1-6","ED8F56",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",128011646,"subplate zone of rostral cingulate cortex","rCGsp","D38E32",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",128011646,"subplate zone of rostral cingulate cortex","rCGsp","D38E32",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",128011646,"subplate zone of rostral cingulate cortex","rCGsp","D38E32",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",128011646,"subplate zone of rostral cingulate cortex","rCGsp","D38E32",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",128011820,"subplate zone of S1","S1sp","D38E32",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",128011820,"subplate zone of S1","S1sp","D38E32",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",128011820,"subplate zone of S1","S1sp","D38E32",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",128011820,"subplate zone of S1","S1sp","D38E32",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",128012466,"subplate zone of V1","V1sp","D38E32",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",128012466,"subplate zone of V1","V1sp","D38E32",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",128012466,"subplate zone of V1","V1sp","D38E32",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",128012466,"subplate zone of V1","V1sp","D38E32",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",128011650,"intermediate zone of rostral cingulate cortex","rCGiz","EBBFD0",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",128011650,"intermediate zone of rostral cingulate cortex","rCGiz","EBBFD0",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",128011650,"intermediate zone of rostral cingulate cortex","rCGiz","EBBFD0",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",128011650,"intermediate zone of rostral cingulate cortex","rCGiz","EBBFD0",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",128012474,"intermediate zone of V1","V1iz","EBBFD0",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",128012474,"intermediate zone of V1","V1iz","EBBFD0",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",128012474,"intermediate zone of V1","V1iz","EBBFD0",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",128012474,"intermediate zone of V1","V1iz","EBBFD0",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",128011654,"subventricular zone of rostral cingulate cortex","rCGsz","D670A0",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",128011654,"subventricular zone of rostral cingulate cortex","rCGsz","D670A0",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",128011654,"subventricular zone of rostral cingulate cortex","rCGsz","D670A0",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",128011654,"subventricular zone of rostral cingulate cortex","rCGsz","D670A0",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",128012478,"subventricular zone of V1","V1sz","D670A0",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",128012478,"subventricular zone of V1","V1sz","D670A0",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",128012478,"subventricular zone of V1","V1sz","D670A0",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",128012478,"subventricular zone of V1","V1sz","D670A0",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",128011666,"ventricular zone of rostral cingulate cortex","rCGvz","BA2E2E",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",128011666,"ventricular zone of rostral cingulate cortex","rCGvz","BA2E2E",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",128011666,"ventricular zone of rostral cingulate cortex","rCGvz","BA2E2E",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",128011666,"ventricular zone of rostral cingulate cortex","rCGvz","BA2E2E",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",128012490,"ventricular zone of V1","V1vz","BA2E2E",3999,"brain","Br","E0E0E0"
113215786,"MMU29380","E120","BEBEBE",128012490,"ventricular zone of V1","V1vz","BA2E2E",3999,"brain","Br","E0E0E0"
113215418,"MMU30021","E120","BEBEBE",128012490,"ventricular zone of V1","V1vz","BA2E2E",3999,"brain","Br","E0E0E0"
157553858,"MMU34501","E120","BEBEBE",128012490,"ventricular zone of V1","V1vz","BA2E2E",3999,"brain","Br","E0E0E0"
121051240,"MMU27052","E120","BEBEBE",10076,"molecular layer of dentate gyrus (cortex)","DGmo","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113215786,"MMU29380","E120","BEBEBE",10076,"molecular layer of dentate gyrus (cortex)","DGmo","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113215418,"MMU30021","E120","BEBEBE",10076,"molecular layer of dentate gyrus (cortex)","DGmo","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
157553858,"MMU34501","E120","BEBEBE",10076,"molecular layer of dentate gyrus (cortex)","DGmo","E6E6EC",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121051240,"MMU27052","E120","BEBEBE",10077,"granular layer of dentate gyrus (cortex)","DGgr","543E74",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113215786,"MMU29380","E120","BEBEBE",10077,"granular layer of dentate gyrus (cortex)","DGgr","543E74",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113215418,"MMU30021","E120","BEBEBE",10077,"granular layer of dentate gyrus (cortex)","DGgr","543E74",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
157553858,"MMU34501","E120","BEBEBE",10077,"granular layer of dentate gyrus (cortex)","DGgr","543E74",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121051240,"MMU27052","E120","BEBEBE",10078,"subgranular zone of dentate gyrus (cortex)","DGsg","725398",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113215786,"MMU29380","E120","BEBEBE",10078,"subgranular zone of dentate gyrus (cortex)","DGsg","725398",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113215418,"MMU30021","E120","BEBEBE",10078,"subgranular zone of dentate gyrus (cortex)","DGsg","725398",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
157553858,"MMU34501","E120","BEBEBE",10078,"subgranular zone of dentate gyrus (cortex)","DGsg","725398",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121051240,"MMU27052","E120","BEBEBE",10079,"polyform layer of dentate gyrus (cortex)","DGpf","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113215786,"MMU29380","E120","BEBEBE",10079,"polyform layer of dentate gyrus (cortex)","DGpf","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113215418,"MMU30021","E120","BEBEBE",10079,"polyform layer of dentate gyrus (cortex)","DGpf","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
157553858,"MMU34501","E120","BEBEBE",10079,"polyform layer of dentate gyrus (cortex)","DGpf","AA9DC6",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
121051240,"MMU27052","E120","BEBEBE",10062,"stratum lacunosum-moleculare of CA1","CA1lm","D1CEE2",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
113215786,"MMU29380","E120","BEBEBE",10062,"stratum lacunosum-moleculare of CA1","CA1lm","D1CEE2",4003,"hippocampal cortex (hippocampal formation)","HF","BFB5D5"
